DateTime, Value
7/25/2017 17:00:00, 14.64
7/25/2017 18:00:00, 13.56
7/25/2017 19:00:00, 13.22
7/25/2017 20:00:00, 12.5
7/25/2017 21:00:00, 11.6
7/25/2017 22:00:00, 10.77
7/25/2017 23:00:00, 9.83
7/26/2017 00:00:00, 9.1
7/26/2017 01:00:00, 8.02
7/26/2017 02:00:00, 7.6
7/26/2017 03:00:00, 6.92
7/26/2017 04:00:00, 6.14
7/26/2017 05:00:00, 5.71
7/26/2017 06:00:00, 5.55
7/26/2017 07:00:00, 5.52
7/26/2017 08:00:00, 5.84
7/26/2017 09:00:00, 7.3
7/26/2017 10:00:00, 8.07
7/26/2017 11:00:00, 8.41
7/26/2017 12:00:00, 8.38
7/26/2017 13:00:00, 9.35
7/26/2017 14:00:00, 8.96
7/26/2017 15:00:00, 9.8
7/26/2017 16:00:00, 10.43
7/26/2017 17:00:00, 10.64
7/26/2017 18:00:00, 10.41
7/26/2017 19:00:00, 9.88
7/26/2017 20:00:00, 9.26
7/26/2017 21:00:00, 8.59
7/26/2017 22:00:00, 8.1
7/26/2017 23:00:00, 7.65
7/27/2017 00:00:00, 7.14
7/27/2017 01:00:00, 6.63
7/27/2017 02:00:00, 5.86
7/27/2017 03:00:00, 2.78
7/27/2017 04:00:00, 0.81
7/27/2017 05:00:00, 1.37
7/27/2017 06:00:00, 4.32
7/27/2017 07:00:00, 9.62
7/27/2017 08:00:00, 13.11
7/27/2017 09:00:00, 16.81
7/27/2017 10:00:00, 17.67
7/27/2017 11:00:00, 18.59
7/27/2017 12:00:00, 19.13
7/27/2017 13:00:00, 19.88
7/27/2017 14:00:00, 19.41
7/27/2017 15:00:00, 19.59
7/27/2017 16:00:00, 19.58
7/27/2017 17:00:00, 19.25
7/27/2017 18:00:00, 19.5
7/27/2017 19:00:00, 20.21
7/27/2017 20:00:00, 18.96
7/27/2017 21:00:00, 17.21
7/27/2017 22:00:00, 13.71
7/27/2017 23:00:00, 12.37
7/28/2017 00:00:00, 11.17
7/28/2017 01:00:00, 7.64
7/28/2017 02:00:00, 5.58
7/28/2017 03:00:00, 4.89
7/28/2017 04:00:00, 4.27
7/28/2017 05:00:00, 4.51
7/28/2017 06:00:00, 8.62
7/28/2017 07:00:00, 11.98
7/28/2017 08:00:00, 14.2
7/28/2017 09:00:00, 16.72
7/28/2017 10:00:00, 18.09
7/28/2017 11:00:00, 18.69
7/28/2017 12:00:00, 19.2
7/28/2017 13:00:00, 19.65
7/28/2017 14:00:00, 20.14
7/28/2017 15:00:00, 20.63
7/28/2017 16:00:00, 20.83
7/28/2017 17:00:00, 21.14
7/28/2017 18:00:00, 21.28
7/28/2017 19:00:00, 20.96
7/28/2017 20:00:00, 19.69
7/28/2017 21:00:00, 18.87
7/28/2017 22:00:00, 17.66
7/28/2017 23:00:00, 15.28
7/29/2017 00:00:00, 13.12
7/29/2017 01:00:00, 8.94
7/29/2017 02:00:00, 6.64
7/29/2017 03:00:00, 6.36
7/29/2017 04:00:00, 6.74
7/29/2017 05:00:00, 6.24
7/29/2017 06:00:00, 7.21
7/29/2017 07:00:00, 9.76
7/29/2017 08:00:00, 14.24
7/29/2017 09:00:00, 16.82
7/29/2017 10:00:00, 19.71
7/29/2017 11:00:00, 20.07
7/29/2017 12:00:00, 19.59
7/29/2017 13:00:00, 20.18
7/29/2017 14:00:00, 20.89
7/29/2017 15:00:00, 19.73
7/29/2017 16:00:00, 19.67
7/29/2017 17:00:00, 17.61
7/29/2017 18:00:00, 16.31
7/29/2017 19:00:00, 17.71
7/29/2017 20:00:00, 17.25
7/29/2017 21:00:00, 16.46
7/29/2017 22:00:00, 15.12
7/29/2017 23:00:00, 12.51
7/30/2017 00:00:00, 11.8
7/30/2017 01:00:00, 11.24
7/30/2017 02:00:00, 10.78
7/30/2017 03:00:00, 10.57
7/30/2017 04:00:00, 10.71
7/30/2017 05:00:00, 10.53
7/30/2017 06:00:00, 10.03
7/30/2017 07:00:00, 9.55
7/30/2017 08:00:00, 8.97
7/30/2017 09:00:00, 8.42
7/30/2017 10:00:00, 8.29
7/30/2017 11:00:00, 8.65
7/30/2017 12:00:00, 9.12
7/30/2017 13:00:00, 9.82
7/30/2017 14:00:00, 10.5
7/30/2017 15:00:00, 11.04
7/30/2017 16:00:00, 11.54
7/30/2017 17:00:00, 12.01
7/30/2017 18:00:00, 12.1
7/30/2017 19:00:00, 12.08
7/30/2017 20:00:00, 12.14
7/30/2017 21:00:00, 12.14
7/30/2017 22:00:00, 11.1
7/30/2017 23:00:00, 10.51
7/31/2017 00:00:00, 9.74
7/31/2017 01:00:00, 8.27
7/31/2017 02:00:00, 6.84
7/31/2017 03:00:00, 6.06
7/31/2017 04:00:00, 7.37
7/31/2017 05:00:00, 10.19
7/31/2017 06:00:00, 13.14
7/31/2017 07:00:00, 14.76
7/31/2017 08:00:00, 14.37
7/31/2017 09:00:00, 17.96
7/31/2017 10:00:00, 18.54
7/31/2017 11:00:00, 18.46
7/31/2017 12:00:00, 17.9
7/31/2017 13:00:00, 16.86
7/31/2017 14:00:00, 16.96
7/31/2017 15:00:00, 17.15
7/31/2017 16:00:00, 17.47
7/31/2017 17:00:00, 16.58
7/31/2017 18:00:00, 15.88
7/31/2017 19:00:00, 16.9
7/31/2017 20:00:00, 15.95
7/31/2017 21:00:00, 15.15
7/31/2017 22:00:00, 14.04
7/31/2017 23:00:00, 13.49
8/1/2017 00:00:00, 13.08
8/1/2017 01:00:00, 12.83
8/1/2017 02:00:00, 12.55
8/1/2017 03:00:00, 12.29
8/1/2017 04:00:00, 12.31
8/1/2017 05:00:00, 12.01
8/1/2017 06:00:00, 11.8
8/1/2017 07:00:00, 11.55
8/1/2017 08:00:00, 11.39
8/1/2017 09:00:00, 12.55
8/1/2017 10:00:00, 13.03
8/1/2017 11:00:00, 13.23
8/1/2017 12:00:00, 13.6
8/1/2017 13:00:00, 14.85
8/1/2017 14:00:00, 15.45
8/1/2017 15:00:00, 16.73
8/1/2017 16:00:00, 17.4
8/1/2017 17:00:00, 15.7
8/1/2017 18:00:00, 14.86
8/1/2017 19:00:00, 14.62
8/1/2017 20:00:00, 13.81
8/1/2017 21:00:00, 13.27
8/1/2017 22:00:00, 12.68
8/1/2017 23:00:00, 12.25
8/2/2017 00:00:00, 12.18
8/2/2017 01:00:00, 11.95
8/2/2017 02:00:00, 11.67
8/2/2017 03:00:00, 11.54
8/2/2017 04:00:00, 10.62
8/2/2017 05:00:00, 10.48
8/2/2017 06:00:00, 10.61
8/2/2017 07:00:00, 11.08
8/2/2017 08:00:00, 11.7
8/2/2017 09:00:00, 13.84
