DateTime, Value
8/6/2017 04:00:00, 100
8/6/2017 05:00:00, 100
8/6/2017 06:00:00, 100
8/6/2017 07:00:00, 100
8/6/2017 08:00:00, 100
8/6/2017 09:00:00, 100
8/6/2017 10:00:00, 98
8/6/2017 11:00:00, 94
8/6/2017 12:00:00, 92
8/6/2017 13:00:00, 88
8/6/2017 14:00:00, 79
8/6/2017 15:00:00, 69
8/6/2017 16:00:00, 67
8/6/2017 17:00:00, 67
8/6/2017 18:00:00, 69
8/6/2017 19:00:00, 68
8/6/2017 20:00:00, 70
8/6/2017 21:00:00, 73
8/6/2017 22:00:00, 75
8/6/2017 23:00:00, 81
8/7/2017 00:00:00, 83
8/7/2017 01:00:00, 90
8/7/2017 02:00:00, 96
8/7/2017 03:00:00, 98
8/7/2017 04:00:00, 98
8/7/2017 05:00:00, 97
8/7/2017 06:00:00, 98
8/7/2017 07:00:00, 97
8/7/2017 08:00:00, 95
8/7/2017 09:00:00, 85
8/7/2017 10:00:00, 74
8/7/2017 11:00:00, 63
8/7/2017 12:00:00, 61
8/7/2017 13:00:00, 63
8/7/2017 14:00:00, 61
8/7/2017 15:00:00, 55
8/7/2017 16:00:00, 53
8/7/2017 17:00:00, 54
8/7/2017 18:00:00, 56
8/7/2017 19:00:00, 68
8/7/2017 20:00:00, 73
8/7/2017 21:00:00, 69
8/7/2017 22:00:00, 72
8/7/2017 23:00:00, 76
8/8/2017 00:00:00, 83
8/8/2017 01:00:00, 91
8/8/2017 02:00:00, 92
8/8/2017 03:00:00, 91
8/8/2017 04:00:00, 95
8/8/2017 05:00:00, 98
8/8/2017 06:00:00, 99
8/8/2017 07:00:00, 98
8/8/2017 08:00:00, 94
8/8/2017 09:00:00, 89
8/8/2017 10:00:00, 86
8/8/2017 11:00:00, 77
8/8/2017 12:00:00, 74
8/8/2017 13:00:00, 74
8/8/2017 14:00:00, 70
8/8/2017 15:00:00, 69
8/8/2017 16:00:00, 65
8/8/2017 17:00:00, 63
8/8/2017 18:00:00, 63
8/8/2017 19:00:00, 65
8/8/2017 20:00:00, 66
8/8/2017 21:00:00, 67
8/8/2017 22:00:00, 76
8/8/2017 23:00:00, 81
8/9/2017 00:00:00, 83
8/9/2017 01:00:00, 87
8/9/2017 02:00:00, 88
8/9/2017 03:00:00, 76
8/9/2017 04:00:00, 74
8/9/2017 05:00:00, 74
8/9/2017 06:00:00, 74
8/9/2017 07:00:00, 69
8/9/2017 08:00:00, 62
8/9/2017 09:00:00, 55
8/9/2017 10:00:00, 54
8/9/2017 11:00:00, 50
8/9/2017 12:00:00, 47
8/9/2017 13:00:00, 42
8/9/2017 14:00:00, 59
8/9/2017 15:00:00, 66
8/9/2017 16:00:00, 68
8/9/2017 17:00:00, 68
8/9/2017 18:00:00, 69
8/9/2017 19:00:00, 75
8/9/2017 20:00:00, 77
8/9/2017 21:00:00, 78
8/9/2017 22:00:00, 78
8/9/2017 23:00:00, 80
8/10/2017 00:00:00, 89
8/10/2017 01:00:00, 94
8/10/2017 02:00:00, 96
8/10/2017 03:00:00, 97
8/10/2017 04:00:00, 98
8/10/2017 05:00:00, 100
8/10/2017 06:00:00, 100
8/10/2017 07:00:00, 100
8/10/2017 08:00:00, 100
8/10/2017 09:00:00, 100
8/10/2017 10:00:00, 92
8/10/2017 11:00:00, 77
8/10/2017 12:00:00, 72
8/10/2017 13:00:00, 65
8/10/2017 14:00:00, 58
8/10/2017 15:00:00, 56
8/10/2017 16:00:00, 60
8/10/2017 17:00:00, 62
8/10/2017 18:00:00, 65
8/10/2017 19:00:00, 67
8/10/2017 20:00:00, 72
8/10/2017 21:00:00, 74
8/10/2017 22:00:00, 76
8/10/2017 23:00:00, 78
8/11/2017 00:00:00, 81
8/11/2017 01:00:00, 78
8/11/2017 02:00:00, 83
8/11/2017 03:00:00, 83
8/11/2017 04:00:00, 78
8/11/2017 05:00:00, 78
8/11/2017 06:00:00, 76
8/11/2017 07:00:00, 71
8/11/2017 08:00:00, 69
8/11/2017 09:00:00, 59
8/11/2017 10:00:00, 57
8/11/2017 11:00:00, 49
8/11/2017 12:00:00, 47
8/11/2017 13:00:00, 42
8/11/2017 14:00:00, 41
8/11/2017 15:00:00, 39
8/11/2017 16:00:00, 41
8/11/2017 17:00:00, 42
8/11/2017 18:00:00, 46
8/11/2017 19:00:00, 47
8/11/2017 20:00:00, 46
8/11/2017 21:00:00, 52
8/11/2017 22:00:00, 58
8/11/2017 23:00:00, 63
8/12/2017 00:00:00, 67
8/12/2017 01:00:00, 69
8/12/2017 02:00:00, 77
8/12/2017 03:00:00, 79
8/12/2017 04:00:00, 79
8/12/2017 05:00:00, 89
8/12/2017 06:00:00, 94
8/12/2017 07:00:00, 96
8/12/2017 08:00:00, 90
8/12/2017 09:00:00, 78
8/12/2017 10:00:00, 52
8/12/2017 11:00:00, 49
8/12/2017 12:00:00, 49
8/12/2017 13:00:00, 53
8/12/2017 14:00:00, 55
8/12/2017 15:00:00, 65
8/12/2017 16:00:00, 79
8/12/2017 17:00:00, 88
8/12/2017 18:00:00, 94
8/12/2017 19:00:00, 97
8/12/2017 20:00:00, 98
8/12/2017 21:00:00, 99
8/12/2017 22:00:00, 100
8/12/2017 23:00:00, 100
8/13/2017 00:00:00, 100
8/13/2017 01:00:00, 100
8/13/2017 02:00:00, 100
8/13/2017 03:00:00, 100
8/13/2017 04:00:00, 100
8/13/2017 05:00:00, 100
8/13/2017 06:00:00, 100
8/13/2017 07:00:00, 100
8/13/2017 08:00:00, 100
8/13/2017 09:00:00, 100
8/13/2017 10:00:00, 100
8/13/2017 11:00:00, 100
8/13/2017 12:00:00, 100
8/13/2017 13:00:00, 100
8/13/2017 14:00:00, 99
8/13/2017 15:00:00, 98
8/13/2017 16:00:00, 98
8/13/2017 17:00:00, 98
8/13/2017 18:00:00, 99
8/13/2017 19:00:00, 100
8/13/2017 20:00:00, 100
8/13/2017 21:00:00, 100
8/13/2017 22:00:00, 100
8/13/2017 23:00:00, 100
8/14/2017 00:00:00, 100
8/14/2017 01:00:00, 100
8/14/2017 02:00:00, 100
8/14/2017 03:00:00, 100
8/14/2017 04:00:00, 100
8/14/2017 05:00:00, 100
8/14/2017 06:00:00, 100
8/14/2017 07:00:00, 100
8/14/2017 08:00:00, 100
8/14/2017 09:00:00, 100
8/14/2017 10:00:00, 100
8/14/2017 11:00:00, 100
8/14/2017 12:00:00, 100
8/14/2017 13:00:00, 100
8/14/2017 14:00:00, 100
8/14/2017 15:00:00, 99
8/14/2017 16:00:00, 97
8/14/2017 17:00:00, 93
8/14/2017 18:00:00, 88
8/14/2017 19:00:00, 89
8/14/2017 20:00:00, 91
8/14/2017 21:00:00, 96
8/14/2017 22:00:00, 99
8/14/2017 23:00:00, 100
8/15/2017 00:00:00, 100
8/15/2017 01:00:00, 100
8/15/2017 02:00:00, 100
8/15/2017 03:00:00, 100
8/15/2017 04:00:00, 100
8/15/2017 05:00:00, 100
8/15/2017 06:00:00, 100
8/15/2017 07:00:00, 100
8/15/2017 08:00:00, 100
8/15/2017 09:00:00, 100
8/15/2017 10:00:00, 95
8/15/2017 11:00:00, 86
8/15/2017 12:00:00, 83
8/15/2017 13:00:00, 82
8/15/2017 14:00:00, 85
8/15/2017 15:00:00, 87
8/15/2017 16:00:00, 89
8/15/2017 17:00:00, 90
8/15/2017 18:00:00, 94
8/15/2017 19:00:00, 96
8/15/2017 20:00:00, 98
8/15/2017 21:00:00, 99
8/15/2017 22:00:00, 99
8/15/2017 23:00:00, 97
8/16/2017 00:00:00, 97
8/16/2017 01:00:00, 97
8/16/2017 02:00:00, 99
8/16/2017 03:00:00, 99
8/16/2017 04:00:00, 99
8/16/2017 05:00:00, 100
8/16/2017 06:00:00, 99
8/16/2017 07:00:00, 99
8/16/2017 08:00:00, 100
8/16/2017 09:00:00, 93
8/16/2017 10:00:00, 85
8/16/2017 11:00:00, 73
8/16/2017 12:00:00, 70
8/16/2017 13:00:00, 60
8/16/2017 14:00:00, 55
8/16/2017 15:00:00, 51
8/16/2017 16:00:00, 48
8/16/2017 17:00:00, 49
8/16/2017 18:00:00, 49
8/16/2017 19:00:00, 49
8/16/2017 20:00:00, 51
8/16/2017 21:00:00, 53
8/16/2017 22:00:00, 58
8/16/2017 23:00:00, 70
8/17/2017 00:00:00, 80
8/17/2017 01:00:00, 89
8/17/2017 02:00:00, 88
8/17/2017 03:00:00, 86
8/17/2017 04:00:00, 93
8/17/2017 05:00:00, 97
8/17/2017 06:00:00, 88
8/17/2017 07:00:00, 88
8/17/2017 08:00:00, 90
8/17/2017 09:00:00, 88
8/17/2017 10:00:00, 76
8/17/2017 11:00:00, 71
8/17/2017 12:00:00, 71
8/17/2017 13:00:00, 70
8/17/2017 14:00:00, 72
8/17/2017 15:00:00, 74
8/17/2017 16:00:00, 67
8/17/2017 17:00:00, 77
8/17/2017 18:00:00, 86
8/17/2017 19:00:00, 89
8/17/2017 20:00:00, 85
8/17/2017 21:00:00, 86
8/17/2017 22:00:00, 89
8/17/2017 23:00:00, 90
8/18/2017 00:00:00, 93
8/18/2017 01:00:00, 96
8/18/2017 02:00:00, 98
8/18/2017 03:00:00, 100
8/18/2017 04:00:00, 100
8/18/2017 05:00:00, 100
8/18/2017 06:00:00, 100
8/18/2017 07:00:00, 100
8/18/2017 08:00:00, 100
8/18/2017 09:00:00, 99
8/18/2017 10:00:00, 95
8/18/2017 11:00:00, 93
8/18/2017 12:00:00, 89
8/18/2017 13:00:00, 84
8/18/2017 14:00:00, 76
8/18/2017 15:00:00, 63
8/18/2017 16:00:00, 62
8/18/2017 17:00:00, 67
8/18/2017 18:00:00, 81
8/18/2017 19:00:00, 85
8/18/2017 20:00:00, 86
8/18/2017 21:00:00, 90
8/18/2017 22:00:00, 91
8/18/2017 23:00:00, 91
8/19/2017 00:00:00, 95
8/19/2017 01:00:00, 97
8/19/2017 02:00:00, 99
8/19/2017 03:00:00, 100
8/19/2017 04:00:00, 100
8/19/2017 05:00:00, 100
8/19/2017 06:00:00, 100
8/19/2017 07:00:00, 100
8/19/2017 08:00:00, 100
8/19/2017 09:00:00, 100
8/19/2017 10:00:00, 100
8/19/2017 11:00:00, 96
8/19/2017 12:00:00, 89
8/19/2017 13:00:00, 88
8/19/2017 14:00:00, 86
8/19/2017 15:00:00, 87
8/19/2017 16:00:00, 89
8/19/2017 17:00:00, 93
8/19/2017 18:00:00, 96
8/19/2017 19:00:00, 97
8/19/2017 20:00:00, 96
8/19/2017 21:00:00, 96
8/19/2017 22:00:00, 99
8/19/2017 23:00:00, 99
8/20/2017 00:00:00, 100
8/20/2017 01:00:00, 100
8/20/2017 02:00:00, 100
8/20/2017 03:00:00, 100
8/20/2017 04:00:00, 100
8/20/2017 05:00:00, 100
8/20/2017 06:00:00, 100
8/20/2017 07:00:00, 100
8/20/2017 08:00:00, 100
8/20/2017 09:00:00, 100
8/20/2017 10:00:00, 100
8/20/2017 11:00:00, 100
8/20/2017 12:00:00, 96
8/20/2017 13:00:00, 94
8/20/2017 14:00:00, 91
8/20/2017 15:00:00, 88
8/20/2017 16:00:00, 87
8/20/2017 17:00:00, 88
8/20/2017 18:00:00, 84
8/20/2017 19:00:00, 80
8/20/2017 20:00:00, 79
8/20/2017 21:00:00, 87
8/20/2017 22:00:00, 95
8/20/2017 23:00:00, 97
8/21/2017 00:00:00, 100
8/21/2017 01:00:00, 100
8/21/2017 02:00:00, 100
8/21/2017 03:00:00, 100
8/21/2017 04:00:00, 100
8/21/2017 05:00:00, 100
8/21/2017 06:00:00, 100
8/21/2017 07:00:00, 100
8/21/2017 08:00:00, 100
8/21/2017 09:00:00, 100
8/21/2017 10:00:00, 96
8/21/2017 11:00:00, 84
8/21/2017 12:00:00, 77
8/21/2017 13:00:00, 71
8/21/2017 14:00:00, 66
8/21/2017 15:00:00, 65
8/21/2017 16:00:00, 64
8/21/2017 17:00:00, 62
8/21/2017 18:00:00, 61
8/21/2017 19:00:00, 59
8/21/2017 20:00:00, 64
8/21/2017 21:00:00, 71
8/21/2017 22:00:00, 70
8/21/2017 23:00:00, 80
8/22/2017 00:00:00, 88
8/22/2017 01:00:00, 95
8/22/2017 02:00:00, 97
8/22/2017 03:00:00, 98
8/22/2017 04:00:00, 97
8/22/2017 05:00:00, 97
8/22/2017 06:00:00, 96
8/22/2017 07:00:00, 97
8/22/2017 08:00:00, 94
8/22/2017 09:00:00, 90
8/22/2017 10:00:00, 63
8/22/2017 11:00:00, 55
8/22/2017 12:00:00, 49
8/22/2017 13:00:00, 47
8/22/2017 14:00:00, 44
8/22/2017 15:00:00, 42
8/22/2017 16:00:00, 39
8/22/2017 17:00:00, 38
8/22/2017 18:00:00, 42
8/22/2017 19:00:00, 47
8/22/2017 20:00:00, 51
8/22/2017 21:00:00, 56
8/22/2017 22:00:00, 64
8/22/2017 23:00:00, 71
8/23/2017 00:00:00, 75
8/23/2017 01:00:00, 79
8/23/2017 02:00:00, 88
8/23/2017 03:00:00, 90
8/23/2017 04:00:00, 95
8/23/2017 05:00:00, 96
8/23/2017 06:00:00, 96
8/23/2017 07:00:00, 98
8/23/2017 08:00:00, 100
8/23/2017 09:00:00, 99
8/23/2017 10:00:00, 89
8/23/2017 11:00:00, 85
8/23/2017 12:00:00, 87
8/23/2017 13:00:00, 87
8/23/2017 14:00:00, 84
8/23/2017 15:00:00, 82
8/23/2017 16:00:00, 81
8/23/2017 17:00:00, 88
8/23/2017 18:00:00, 91
8/23/2017 19:00:00, 93
8/23/2017 20:00:00, 94
8/23/2017 21:00:00, 96
8/23/2017 22:00:00, 96
8/23/2017 23:00:00, 96
8/24/2017 00:00:00, 98
8/24/2017 01:00:00, 99
